solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation,validator_status,validator_objval
PAJ_SCIP_MOSEK,classical_40_0.cbf,Optimal,-0.08152106131343952,-0.08152110530647658,3.542955160140991,3.543146848678589,PAJ_SCIP_MOSEK.classical_40_0.txt,-0.08152106131343952,1.1407527145124163e-9,0.0,0.0,Optimal,-0.0815210613134478
PAJ_SCIP_MOSEK,classical_50_0.cbf,Optimal,-0.09074141496673727,-0.09074148483062426,170.2982301712036,170.29843306541443,PAJ_SCIP_MOSEK.classical_50_0.txt,-0.09074141496673727,1.5252468510418282e-8,0.0,0.0,Optimal,-0.09074141496674216
PAJ_SCIP_MOSEK,classical_50_1.cbf,Optimal,-0.09476022510304055,-0.09476031601684144,30.049726963043213,30.04992389678955,PAJ_SCIP_MOSEK.classical_50_1.txt,-0.09476022510304055,1.6762199184228166e-8,0.0,0.0,Optimal,-0.09476022510304141
PAJ_SCIP_MOSEK,classical_50_2.cbf,Optimal,-0.09052797338411646,-0.09052802625196815,32.58613300323486,32.586323976516724,PAJ_SCIP_MOSEK.classical_50_2.txt,-0.09052797338411646,4.034564349275627e-9,0.0,0.0,Optimal,-0.09052797338411674
PAJ_SCIP_MOSEK,clay0203h.cbf,Optimal,41573.2620016876,41573.2620016876,5.255375146865845,5.256604909896851,PAJ_SCIP_MOSEK.clay0203h.txt,41573.2620016876,5.012339507279673e-9,3.4518539905548096e-5,0.0,Optimal,41573.240556750214
PAJ_SCIP_MOSEK,clay0203m.cbf,Optimal,41573.262744105115,41573.262521899815,2.8621740341186523,2.862967014312744,PAJ_SCIP_MOSEK.clay0203m.txt,41573.262744105115,0.0,5.288121911917187e-6,0.0,Optimal,41573.2627441083
PAJ_SCIP_MOSEK,clay0204h.cbf,Optimal,6545.000000002223,6545.0,26.42399501800537,26.42603898048401,PAJ_SCIP_MOSEK.clay0204h.txt,6545.000000002223,5.860900387233414e-8,0.0,0.0,Optimal,6545.000000181906
PAJ_SCIP_MOSEK,clay0204m.cbf,Optimal,6545.000035421063,6545.0,1.422856092453003,1.4240341186523438,PAJ_SCIP_MOSEK.clay0204m.txt,6545.000035421063,1.8730048623183393e-9,0.0,0.0,Optimal,6545.000035421061
PAJ_SCIP_MOSEK,clay0205h.cbf,Optimal,8092.500031296347,8092.5,507.5254271030426,507.5286560058594,PAJ_SCIP_MOSEK.clay0205h.txt,8092.500031296347,6.989156986492162e-8,0.0,0.0,Optimal,8092.500000971887
PAJ_SCIP_MOSEK,clay0205m.cbf,Optimal,8092.500080473876,8092.499999999999,80.20031380653381,80.20187711715698,PAJ_SCIP_MOSEK.clay0205m.txt,8092.500080473876,0.0,0.0,0.0,Optimal,8092.5000804738565
PAJ_SCIP_MOSEK,clay0303h.cbf,Optimal,26669.09233557517,26669.1082482845,14.705952882766724,14.707509994506836,PAJ_SCIP_MOSEK.clay0303h.txt,26669.09233557517,2.962211783597013e-5,0.0005433857440948486,0.0,Optimal,26669.052183374413
PAJ_SCIP_MOSEK,clay0303m.cbf,Optimal,26669.109922510837,26669.10956939227,3.927994966506958,3.9291439056396484,PAJ_SCIP_MOSEK.clay0303m.txt,26669.109922510837,0.0,4.942069836033625e-6,0.0,Optimal,26669.109922511438
PAJ_SCIP_MOSEK,clay0304h.cbf,Optimal,40262.379275090076,40262.3851245453,64.16322898864746,64.16569709777832,PAJ_SCIP_MOSEK.clay0304h.txt,40262.379275090076,1.86209772436996e-5,0.00014594290405511856,0.0,Optimal,40262.38563714251
PAJ_SCIP_MOSEK,clay0304m.cbf,Optimal,40262.38777389767,40262.38752926772,21.30413508415222,21.305695056915283,PAJ_SCIP_MOSEK.clay0304m.txt,40262.38777389767,0.0,1.27331226451588e-6,0.0,Optimal,40262.3877738977
PAJ_SCIP_MOSEK,clay0305h.cbf,Optimal,8092.499999995379,8092.5,453.1263129711151,453.129576921463,PAJ_SCIP_MOSEK.clay0305h.txt,8092.499999995379,2.4910740137329412e-11,0.0,0.0,Optimal,8092.500000969297
PAJ_SCIP_MOSEK,clay0305m.cbf,Optimal,8092.5000019102545,8092.5,121.82536911964417,121.8272979259491,PAJ_SCIP_MOSEK.clay0305m.txt,8092.5000019102545,0.0,0.0,0.0,Optimal,8092.500001910225
PAJ_SCIP_MOSEK,estein4_A.cbf,Optimal,0.8013655009982504,0.8013654957221871,0.1607990264892578,0.1610269546508789,PAJ_SCIP_MOSEK.estein4_A.txt,0.8013655009982504,1.3967960121874512e-9,0.0,0.0,Optimal,0.801365500997161
PAJ_SCIP_MOSEK,estein4_B.cbf,Optimal,1.188086061094867,1.1880860312034853,0.18008708953857422,0.18030595779418945,PAJ_SCIP_MOSEK.estein4_B.txt,1.188086061094867,7.168214272157414e-9,0.0,0.0,Optimal,1.1880860610958481
PAJ_SCIP_MOSEK,estein4_C.cbf,Optimal,1.0726937024825784,1.0726936866117458,0.20156407356262207,0.2017841339111328,PAJ_SCIP_MOSEK.estein4_C.txt,1.0726937024825784,8.082377989104828e-9,0.0,0.0,Optimal,1.072693702482472
PAJ_SCIP_MOSEK,estein4_nr22.cbf,Optimal,0.5032861902736372,0.503286176232928,0.19031310081481934,0.19051885604858398,PAJ_SCIP_MOSEK.estein4_nr22.txt,0.5032861902736372,2.028193613057283e-9,0.0,0.0,Optimal,0.5032861902736008
PAJ_SCIP_MOSEK,estein5_A.cbf,Optimal,1.0453724974055554,1.045372489381203,3.9915871620178223,3.991831064224243,PAJ_SCIP_MOSEK.estein5_A.txt,1.0453724974055554,1.3664284148617867e-9,0.0,0.0,Optimal,1.0453724764718002
PAJ_SCIP_MOSEK,estein5_B.cbf,Optimal,1.1931599082298434,1.1931599020232475,2.318636894226074,2.3188769817352295,PAJ_SCIP_MOSEK.estein5_B.txt,1.1931599082298434,1.30874422410443e-9,0.0,0.0,Optimal,1.1931598935580392
PAJ_SCIP_MOSEK,estein5_C.cbf,Optimal,1.4990779517046762,1.4990779345851548,3.9576919078826904,3.957930088043213,PAJ_SCIP_MOSEK.estein5_C.txt,1.4990779517046762,5.18826981377174e-9,0.0,0.0,Optimal,1.4990779248679909
PAJ_SCIP_MOSEK,estein5_nr1.cbf,Optimal,1.6643993294533437,1.664399321457323,2.540113925933838,2.5403308868408203,PAJ_SCIP_MOSEK.estein5_nr1.txt,1.6643993294533437,2.2563864110480836e-9,0.0,0.0,Optimal,1.6643993143668083
PAJ_SCIP_MOSEK,estein5_nr21.cbf,Optimal,1.8181793089657643,1.8181786941344285,23.520884037017822,23.521138906478882,PAJ_SCIP_MOSEK.estein5_nr21.txt,1.8181793089657643,1.3386621811051214e-9,0.0,0.0,Optimal,1.8181792966359422
PAJ_SCIP_MOSEK,pp-n1000-d10000.cbf,UserLimit,220450.4982332323,216112.44913402162,3652.616598844528,3652.620740175247,PAJ_SCIP_MOSEK.pp-n1000-d10000.txt,220450.4982332323,0.0,0.0,0.0,Optimal,220448.56308553295
PAJ_SCIP_MOSEK,pp-n1000-d10.cbf,UserLimit,7433.990671624559,7336.85901061462,3630.9829909801483,3630.986809015274,PAJ_SCIP_MOSEK.pp-n1000-d10.txt,7433.990671624558,0.0,0.0,3.7607244052217936e-7,Optimal,7433.990077972595
PAJ_SCIP_MOSEK,pp-n100-d10000.cbf,UserLimit,19861.737693780447,19855.489869733578,3783.3127529621124,3783.3133401870728,PAJ_SCIP_MOSEK.pp-n100-d10000.txt,19861.73769378045,0.0,0.0,0.0,Optimal,19861.508915765276
PAJ_SCIP_MOSEK,pp-n100-d10.cbf,Optimal,777.287460119262,777.2873884861725,683.5712721347809,683.5718879699707,PAJ_SCIP_MOSEK.pp-n100-d10.txt,777.287460119262,0.0,0.0,0.0,Optimal,777.2873904459337
PAJ_SCIP_MOSEK,pp-n10-d10000.cbf,Optimal,1481.4661028756054,1481.4662589360755,15.842339992523193,15.842582941055298,PAJ_SCIP_MOSEK.pp-n10-d10000.txt,1481.4661028756054,0.0,0.0,2.4797388586961233e-9,Optimal,1481.4647451322671
PAJ_SCIP_MOSEK,pp-n10-d10.cbf,Optimal,72.48127970704196,72.48127625225848,0.3601100444793701,0.36032915115356445,PAJ_SCIP_MOSEK.pp-n10-d10.txt,72.48127970704196,0.0,0.0,0.0,Optimal,72.48127653570282
PAJ_SCIP_MOSEK,robust_100_0.cbf,Optimal,-0.09746045278795316,-0.09746093406723022,809.4672119617462,809.4674618244171,PAJ_SCIP_MOSEK.robust_100_0.txt,-0.09746045278795316,6.200764346431242e-9,0.0,0.0,Optimal,-0.09746045278774099
PAJ_SCIP_MOSEK,robust_100_1.cbf,Optimal,-0.07208984126963636,-0.07209016092851926,366.2676749229431,366.2679100036621,PAJ_SCIP_MOSEK.robust_100_1.txt,-0.07208984126963636,4.5303061996238014e-10,1.0035972747290955e-10,0.0,Optimal,-0.07208984126933923
PAJ_SCIP_MOSEK,robust_200_0.cbf,UserLimit,-0.14078743688520592,-0.14174267450441722,3606.529853105545,3606.5301349163055,PAJ_SCIP_MOSEK.robust_200_0.txt,-0.14078743688520592,6.11467010358524e-9,1.718253678228976e-9,0.0,Optimal,-0.1407874368840532
PAJ_SCIP_MOSEK,robust_200_1.cbf,UserLimit,-0.14270437105747064,-0.14357134710921463,3613.5986909866333,3613.598977804184,PAJ_SCIP_MOSEK.robust_200_1.txt,-0.14270437105747064,1.0400032064705744e-8,1.7490457693281058e-10,0.0,Optimal,-0.14270437105747566
PAJ_SCIP_MOSEK,robust_20_0.cbf,Optimal,-0.0797848657821509,-0.07978485730847569,0.047831058502197266,0.04802703857421875,PAJ_SCIP_MOSEK.robust_20_0.txt,-0.0797848657821509,1.5947765774626532e-8,1.2505732231021804e-9,0.0,Optimal,-0.07978486578214739
PAJ_SCIP_MOSEK,robust_30_0.cbf,Optimal,-0.04545146218621369,-0.0454514562508633,0.08204483985900879,0.09064316749572754,PAJ_SCIP_MOSEK.robust_30_0.txt,-0.04545146218621369,1.0917448722835843e-8,1.849911385968378e-9,0.0,Optimal,-0.04545144635069692
PAJ_SCIP_MOSEK,robust_40_0.cbf,Optimal,-0.0760100076277614,-0.0760103179263723,1.0371818542480469,1.037377119064331,PAJ_SCIP_MOSEK.robust_40_0.txt,-0.0760100076277614,1.843466372608571e-9,5.367196131977892e-10,0.0,Optimal,-0.07601000762777115
PAJ_SCIP_MOSEK,robust_50_0.cbf,Optimal,-0.08608843703881656,-0.08608844048677275,0.35257697105407715,0.35275912284851074,PAJ_SCIP_MOSEK.robust_50_0.txt,-0.08608843703881656,1.491970133549181e-8,3.858983833870955e-9,0.0,Optimal,-0.08608843703881741
PAJ_SCIP_MOSEK,robust_50_1.cbf,Optimal,-0.08569476460457995,-0.08569516881338765,3.155472993850708,3.155707836151123,PAJ_SCIP_MOSEK.robust_50_1.txt,-0.08569476460457995,9.952751955921713e-10,3.0625574992670934e-10,0.0,Optimal,-0.08569476460457666
PAJ_SCIP_MOSEK,shortfall_100_0.cbf,UserLimit,-1.1141122484757884,-1.11525830933842,3608.1441979408264,3608.1444211006165,PAJ_SCIP_MOSEK.shortfall_100_0.txt,-1.1141122484757884,1.9146279006676536e-9,0.0,0.0,Optimal,-1.1141122484758157
PAJ_SCIP_MOSEK,shortfall_100_1.cbf,Optimal,-1.1063496898693983,-1.106351827252316,2963.9821751117706,2963.982390165329,PAJ_SCIP_MOSEK.shortfall_100_1.txt,-1.1063496898693983,5.329761976202718e-8,0.0,0.0,Optimal,-1.106349689869281
PAJ_SCIP_MOSEK,shortfall_200_0.cbf,UserLimit,Inf,-1.1421898206387333,3632.611069917679,3632.6113278865814,PAJ_SCIP_MOSEK.shortfall_200_0.txt, , , , , , 
PAJ_SCIP_MOSEK,shortfall_200_1.cbf,UserLimit,Inf,-1.1421607220052816,3611.974937915802,3611.980950832367,PAJ_SCIP_MOSEK.shortfall_200_1.txt, , , , , , 
PAJ_SCIP_MOSEK,shortfall_20_0.cbf,Optimal,-1.090489461543937,-1.0904894674613936,0.13521504402160645,0.13542389869689941,PAJ_SCIP_MOSEK.shortfall_20_0.txt,-1.090489461543937,1.1102230246251565e-16,0.0,0.0,Optimal,-1.0904894615439369
PAJ_SCIP_MOSEK,shortfall_30_0.cbf,Optimal,-1.0807212299827045,-1.0807212540196205,0.8504581451416016,0.8506770133972168,PAJ_SCIP_MOSEK.shortfall_30_0.txt,-1.0807212299827045,1.7829312470851733e-9,9.482706841978938e-10,0.0,Optimal,-1.080721231939239
PAJ_SCIP_MOSEK,shortfall_40_0.cbf,Optimal,-1.083216800489963,-1.0832168067260528,5.249433994293213,5.249651908874512,PAJ_SCIP_MOSEK.shortfall_40_0.txt,-1.083216800489963,5.34968191967522e-9,0.0,0.0,Optimal,-1.0832168004885683
PAJ_SCIP_MOSEK,shortfall_50_0.cbf,Optimal,-1.0954235868906674,-1.0954236061547182,233.85280299186707,233.85299611091614,PAJ_SCIP_MOSEK.shortfall_50_0.txt,-1.0954235868906674,6.721162515432866e-10,0.0,0.0,Optimal,-1.0954235868907125
PAJ_SCIP_MOSEK,shortfall_50_1.cbf,Optimal,-1.1018227552271904,-1.1018228031370612,12.409499168395996,12.409711122512817,PAJ_SCIP_MOSEK.shortfall_50_1.txt,-1.1018227552271904,5.568945304901263e-11,0.0,0.0,Optimal,-1.1018227552269246
