solver,instance,sense,timelimit,status,objval_reported,objbound,solvertime,totaltime,nodecount,filename,rel_objval_error,max_linear_violation,max_soc_violation,max_socrot_violation,max_exp_violation,max_psd_violation,max_int_violation,validator_status,validator_relobjdiff,conic_subproblem_count,conic_optimal_count,conic_infeasible_count,conic_relaxation_status,conic_subproblem_time,conic_relaxation_time,mip_subproblem_time,iteration_count
PAJ_CPLEX_MOSEK_msd,rsyn0840m04m.cbf,Min,3700.0,Optimal,-2564.500686713615,-2564.512798714172,18.506026029586792,18.54521918296814,9325,PAJ_CPLEX_MOSEK_msd.rsyn0840m04m.txt,0.0,2.269200695403928e-7,-Inf,-Inf,0.0,-Inf,0.0,Stall,NaN,21,8,0,Optimal,4.11e-01,2.25e-01,1.80e+01, 
PAJ_CPLEX_MOSEK_msd,syn05h.cbf,Min,3700.0,Optimal,-837.7324285168838,-837.732401571187,0.3035850524902344,0.3042941093444824,0,PAJ_CPLEX_MOSEK_msd.syn05h.txt,0.0,1.6328729872790006e-7,-Inf,-Inf,5.863469727529491e-7,-Inf,8.376678383739149e-9,Optimal,2.9272935269877647e-8,2,2,0,Optimal,3.07e-03,3.29e-03,9.47e-02, 
PAJ_CPLEX_MOSEK_msd,syn05m04h.cbf,Min,3700.0,Optimal,-5510.3876166701375,-5510.3876166701375,0.6735320091247559,0.6761188507080078,0,PAJ_CPLEX_MOSEK_msd.syn05m04h.txt,0.0,2.3078695832179363e-7,-Inf,-Inf,1.8892135429382506e-6,-Inf,5.551115123125783e-16,Optimal,1.4275972537600467e-8,1,1,0, ,3.15e-03,1.61e-02,1.14e-01, 
PAJ_CPLEX_MOSEK_msd,syn05m04m.cbf,Min,3700.0,Optimal,-5510.387548651566,-5510.41634374866,0.3632481098175049,0.36475086212158203,0,PAJ_CPLEX_MOSEK_msd.syn05m04m.txt,0.0,1.6301425498355115e-7,-Inf,-Inf,3.6976252530962483e-6,-Inf,1.7780310557213852e-10,Optimal,3.3799815997285404e-8,3,3,0,Optimal,7.44e-03,1.16e-02,1.21e-01, 
PAJ_CPLEX_MOSEK_msd,syn05m.cbf,Min,3700.0,Optimal,-837.7324087004564,-837.7324087004564,0.3762471675872803,0.37694597244262695,0,PAJ_CPLEX_MOSEK_msd.syn05m.txt,0.0,3.8457555362469975e-8,-Inf,-Inf,4.23283189832091e-7,-Inf,3.3306690738754696e-16,Optimal,2.6408764877314323e-9,2,2,0,Optimal,2.81e-03,3.20e-03,1.18e-01, 
PAJ_CPLEX_MOSEK_msd,syn10m04h.cbf,Min,3700.0,Optimal,-4557.062873565212,-4557.062873565212,0.37967896461486816,0.3987557888031006,0,PAJ_CPLEX_MOSEK_msd.syn10m04h.txt,0.0,2.0120525912048493e-7,-Inf,-Inf,NaN,-Inf,9.992007221626409e-16,Optimal,1.5440230056470898e-8,2,2,0,Optimal,9.69e-03,2.09e-02,1.27e-01, 
PAJ_CPLEX_MOSEK_msd,syn10m04m.cbf,Min,3700.0,Optimal,-4557.06281403897,-4557.06281403897,0.3823130130767822,0.3956568241119385,7,PAJ_CPLEX_MOSEK_msd.syn10m04m.txt,0.0,2.6139334363683986e-7,-Inf,-Inf,3.809030545198766e-6,-Inf,0.0,Optimal,2.8240527964024085e-8,2,2,0,Optimal,1.37e-02,1.99e-02,1.52e-01, 
PAJ_CPLEX_MOSEK_msd,syn15h.cbf,Min,3700.0,Optimal,-853.2848055865597,-853.2847292173496,0.6749951839447021,0.6764390468597412,0,PAJ_CPLEX_MOSEK_msd.syn15h.txt,0.0,2.1591500459772206e-7,-Inf,-Inf,NaN,-Inf,0.0,Optimal,6.481082557273129e-8,3,3,0, ,8.32e-03,8.94e-03,1.16e-01, 
PAJ_CPLEX_MOSEK_msd,syn15m04h.cbf,Min,3700.0,Optimal,-4937.477927073674,-4937.477737473824,0.75111985206604,0.7573680877685547,0,PAJ_CPLEX_MOSEK_msd.syn15m04h.txt,0.0,1.5936762109980407e-7,-Inf,-Inf,NaN,-Inf,0.0,Optimal,1.4418376186099858e-8,2,1,0, ,1.51e-02,5.55e-02,1.35e-01, 
PAJ_CPLEX_MOSEK_msd,syn15m04m.cbf,Min,3700.0,Optimal,-4937.477897996159,-4937.477729915727,0.9137530326843262,0.9185769557952881,12,PAJ_CPLEX_MOSEK_msd.syn15m04m.txt,0.0,9.82034871199744e-8,-Inf,-Inf,4.338430350969702e-6,-Inf,0.0,Optimal,3.6285136552787555e-9,4,4,0, ,2.17e-02,4.25e-02,2.30e-01, 
PAJ_CPLEX_MOSEK_msd,syn15m.cbf,Min,3700.0,Optimal,-853.2847369923078,-853.2847357001925,0.34622907638549805,0.34710001945495605,6,PAJ_CPLEX_MOSEK_msd.syn15m.txt,0.0,1.8309516125469827e-8,-Inf,-Inf,0.0,-Inf,0.0,Optimal,1.3182553201911661e-10,3,3,0,Optimal,7.39e-03,6.29e-03,1.21e-01, 
PAJ_CPLEX_MOSEK_msd,syn20m04h.cbf,Min,3700.0,FailedOA,Inf,-3532.744041170761,0.8384950160980225,0.8442819118499756,0,PAJ_CPLEX_MOSEK_msd.syn20m04h.txt, , , , , , , , , ,1,0,0,Optimal,6.94e-03,5.09e-02,1.35e-01, 
PAJ_CPLEX_MOSEK_msd,syn20m04m.cbf,Min,3700.0,Suboptimal,-3483.0100765437933,-3532.744099718329,0.8871359825134277,0.8924541473388672,28,PAJ_CPLEX_MOSEK_msd.syn20m04m.txt,0.0,9.075499440847068e-8,-Inf,-Inf,2.996508262853581e-6,-Inf,0.0,Stall,NaN,3,0,0, ,3.33e-02,6.62e-02,2.66e-01, 
PAJ_CPLEX_MOSEK_msd,syn30m04h.cbf,Min,3700.0,Optimal,-865.7224833062337,-865.722068538953,1.1366469860076904,1.155860185623169,5,PAJ_CPLEX_MOSEK_msd.syn30m04h.txt,0.0,1.0170109610019296e-7,-Inf,-Inf,NaN,-Inf,0.0,Optimal,2.224947630858552e-7,10,9,0, ,1.17e-01,1.07e-01,4.35e-01, 
PAJ_CPLEX_MOSEK_msd,syn30m04m.cbf,Min,3700.0,Optimal,-865.7231992749929,-865.7231992749929,1.0190160274505615,1.027040958404541,37,PAJ_CPLEX_MOSEK_msd.syn30m04m.txt,0.0,3.2888212109227766e-7,-Inf,-Inf,0.0,-Inf,0.0,Optimal,4.5623172266027653e-7,6,5,0,Optimal,7.03e-02,7.74e-02,6.84e-01, 
PAJ_CPLEX_MOSEK_msd,syn40m04h.cbf,Min,3700.0,Suboptimal,-901.6424207922,-901.7512794522702,1.3401219844818115,1.3697729110717773,27,PAJ_CPLEX_MOSEK_msd.syn40m04h.txt,0.0,2.1575417247491305e-8,-Inf,-Inf,NaN,-Inf,0.0,Optimal,1.039735602800311e-6,14,6,0, ,1.77e-01,1.80e-01,5.73e-01, 
PAJ_CPLEX_MOSEK_msd,syn40m04m.cbf,Min,3700.0,Suboptimal,-901.6434240061794,-901.7512879257472,1.432013988494873,1.4488141536712646,167,PAJ_CPLEX_MOSEK_msd.syn40m04m.txt,0.0,2.5835595829359903e-7,-Inf,-Inf,6.976821342874473e-10,-Inf,0.0,Stall,NaN,8,4,0, ,1.14e-01,1.36e-01,8.24e-01, 
