solver,instance,sense,status,objval_reported,objbound,solvertime,totaltime,filename,rel_objval_error,max_linear_violation,max_soc_violation,max_socrot_violation,max_exp_violation,max_int_violation,validator_status,validator_relobjdiff,conic_subproblem_count,conic_optimal_count,conic_infeasible_count,conic_subproblem_time
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,achtziger_stolpe06-6.2flowc.cbf,Min,UserLimit,48.80863097690399,46.57541006363115,3600.0988371372223,3600.137507915497,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.achtziger_stolpe06-6.2flowc.txt,0.0,5.197758001784791e-9,-Inf,4.610311392591962e-10,-Inf,1.000000082740371e-9,Optimal,1.7911040550960833e-8,1,1,0,2.30e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,achtziger_stolpe06-6.5bflowc.cbf,Min,UserLimit,1.9700345271357933,1.8503469919371105,3600.150171995163,3600.205685853958,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.achtziger_stolpe06-6.5bflowc.txt,0.0,1.2491740640240018e-8,-Inf,1.2957356188003644e-8,-Inf,0.0,Optimal,5.579225194038083e-7,1,1,0,5.26e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,achtziger_stolpe06-6.5flowc.cbf,Min,Optimal,5.998253322305387,5.998253322305387,2674.9921650886536,2675.0268890857697,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.achtziger_stolpe06-6.5flowc.txt,0.0,4.440892098500626e-16,-Inf,7.467193530175109e-11,-Inf,0.0,Optimal,1.6514253185134915e-8,8,8,0,8.41e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,achtziger_stolpe07-5.1flowc.cbf,Min,UserLimit,44.47349720066506,42.040228925808464,3600.075894832611,3600.116354942322,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.achtziger_stolpe07-5.1flowc.txt,0.0,6.510019769149378e-9,-Inf,1.545549473101059e-9,-Inf,1.000000082740371e-9,Optimal,6.785522372040963e-8,1,1,0,2.38e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,achtziger_stolpe07-5.2bflowc.cbf,Min,Optimal,31.313708494518973,31.313708494518973,799.2644910812378,799.3032600879669,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.achtziger_stolpe07-5.2bflowc.txt,0.0,3.1086244689504383e-15,-Inf,7.317753070168465e-10,-Inf,0.0,Optimal,2.3679557365111734e-8,4,4,0,5.66e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,achtziger_stolpe07-5.2flowc.cbf,Min,Optimal,49.14061163050749,49.1406112284288,128.8159818649292,128.84967279434204,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.achtziger_stolpe07-5.2flowc.txt,0.0,9.569439642888219e-9,-Inf,6.870311339302872e-10,-Inf,0.0,Optimal,4.875559322735019e-8,3,3,0,1.09e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,achtziger_stolpe07-5.3flowc.cbf,Min,Optimal,7.716052156987871,7.716052155868557,11.966591119766235,12.000636100769043,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.achtziger_stolpe07-5.3flowc.txt,0.0,2.220446049250313e-16,-Inf,3.260409719985091e-10,-Inf,0.0,Optimal,4.8370831087576496e-8,4,4,0,1.45e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,b1bigflowc.cbf,Min,Optimal,5.777365970357083,5.777364807978118,1593.451133966446,1593.487953901291,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.b1bigflowc.txt,0.0,7.647346968705696e-10,-Inf,3.3352720585355655e-10,-Inf,0.0,Optimal,3.3736435674705915e-8,1,1,0,1.28e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n50_m10_o1_5.cbf,Max,Optimal,19331.0,19331.0,0.9515109062194824,0.9840891361236572,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n50_m10_o1_5.txt,0.0,0.0,-Inf,0.0,-Inf,0.0,Optimal,0.0,1,1,0,4.15e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n50_m10_o3_5.cbf,Max,Optimal,18596.000000035172,18596.000000035172,2.968177080154419,3.0020999908447266,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n50_m10_o3_5.txt,0.0,2.7533975099913732e-11,-Inf,0.0,-Inf,2.7533975099913732e-11,Optimal,1.8913733645935915e-12,2,1,1,8.30e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n50_m10_o5_5.cbf,Max,Optimal,18365.000000020307,18365.000000020307,4.086085081100464,4.119341135025024,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n50_m10_o5_5.txt,0.0,1.2551959471807095e-11,-Inf,7.09457310676953e-8,-Inf,1.2551959471807095e-11,Optimal,1.1057553874274944e-12,3,1,2,1.28e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n50_m20_o1_5.cbf,Max,Optimal,14635.000000027838,14635.000000027838,2.443747043609619,2.477757215499878,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n50_m20_o1_5.txt,0.0,4.377187501347635e-11,-Inf,0.0,-Inf,4.377187501347635e-11,Optimal,1.9021396523943587e-12,1,1,0,7.32e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n50_m20_o3_5.cbf,Max,Optimal,13652.00000001086,13652.00000001086,6.76549506187439,6.798907041549683,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n50_m20_o3_5.txt,0.0,1.2106982083537332e-11,-Inf,3.2365221613872563e-10,-Inf,1.2106982083537332e-11,Optimal,7.954414540877315e-13,1,1,0,8.48e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n50_m20_o5_5.cbf,Max,FailedOA,-Inf,13070.000000021668,3.814040184020996,3.8146121501922607,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n50_m20_o5_5.txt, , , , , , , , ,1,0,1,5.90e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n75_m10_o1_5.cbf,Max,Optimal,30802.0,30802.0,22.38027286529541,22.413777112960815,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n75_m10_o1_5.txt,0.0,7.105427357601002e-15,-Inf,0.0,-Inf,0.0,Optimal,0.0,3,1,2,9.91e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n75_m10_o3_5.cbf,Max,Optimal,29489.0,29489.0,91.14656615257263,91.17948293685913,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n75_m10_o3_5.txt,0.0,2.842170943040401e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,4,1,3,1.29e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n75_m10_o5_5.cbf,Max,Optimal,29070.0,29070.0,50.80817890167236,50.840651988983154,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n75_m10_o5_5.txt,0.0,2.842170943040401e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,3,1,2,9.57e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n75_m20_o1_5.cbf,Max,Optimal,27332.0,27332.0,58.04121804237366,58.08332300186157,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n75_m20_o1_5.txt,0.0,1.4210854715202004e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,1,1,0,5.54e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n75_m20_o3_5.cbf,Max,Optimal,25584.0,25584.0,1175.8477869033813,1175.8832290172577,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n75_m20_o3_5.txt,0.0,5.684341886080802e-14,-Inf,0.0,-Inf,0.0,Optimal,0.0,5,1,4,2.85e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,ck_n75_m20_o5_5.cbf,Max,Optimal,24838.00000001128,24838.00000001128,748.4240310192108,748.4556498527527,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.ck_n75_m20_o5_5.txt,0.0,9.32831589750549e-12,-Inf,6.218729708962201e-7,-Inf,9.32831589750549e-12,Optimal,4.5419809470345024e-13,4,1,3,2.28e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_200_0.cbf,Min,UserLimit,-0.11058512082975629,-0.12112203379715768,3600.153094768524,3600.1541709899902,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_200_0.txt,1.2549416868820037e-16,6.472122837664074e-9,3.646555668535001e-9,-Inf,-Inf,0.0,Optimal,3.2320682994522814e-10,1,1,0,7.10e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_200_1.cbf,Min,UserLimit,-0.11198647866102765,-0.12206474835518688,3600.088870048523,3600.0896899700165,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_200_1.txt,0.0,3.758692024291577e-9,2.6454702040101807e-9,-Inf,-Inf,0.0,Optimal,1.8050181028804533e-10,2,1,1,1.40e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_200_2.cbf,Min,UserLimit,Inf,-0.11954686285303492,3600.153387069702,3600.153918027878,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_200_2.txt, , , , , , , , ,1,0,1,7.45e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_20_0.cbf,Min,Optimal,-0.08229515392303179,-0.08229515355984321,0.14288091659545898,0.14334702491760254,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_20_0.txt,0.0,1.6568951766160467e-9,1.2499030699331115e-9,-Inf,-Inf,0.0,Optimal,1.6740340104565172e-11,4,4,0,4.79e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_30_0.cbf,Min,Optimal,-0.07981449607769775,-0.07981449607769775,0.2619330883026123,0.262347936630249,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_30_0.txt,0.0,5.551115123125783e-17,1.7641769852194678e-6,-Inf,-Inf,0.0,Optimal,7.140713211558098e-9,4,4,0,5.80e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_40_0.cbf,Min,Optimal,-0.08152106131343952,-0.08152106186058278,1.0444810390472412,1.0449559688568115,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_40_0.txt,0.0,1.1407527145124163e-9,0.0,-Inf,-Inf,0.0,Optimal,1.0164312901541372e-13,3,3,0,5.58e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_50_0.cbf,Min,Optimal,-0.09074141601154981,-0.0907422770545979,62.90143704414368,62.902048110961914,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_50_0.txt,0.0,2.0816681711721685e-17,5.78948450369321e-6,-Inf,-Inf,0.0,Optimal,1.1515390028159112e-8,7,6,1,1.37e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_50_1.cbf,Min,Optimal,-0.09476022510304055,-0.09476068592884432,10.446709871292114,10.447474956512451,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_50_1.txt,0.0,1.6762199184228166e-8,0.0,-Inf,-Inf,0.0,Optimal,9.08095831064031e-15,6,6,0,1.23e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,classical_50_2.cbf,Min,Optimal,-0.09052797338411646,-0.09052797462644716,14.596431970596313,14.597055912017822,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.classical_50_2.txt,0.0,4.034564349275627e-9,0.0,-Inf,-Inf,0.0,Optimal,3.0663054615514945e-15,5,5,0,9.73e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0203h.cbf,Min,Optimal,41573.26102165066,41573.26252227105,1.6027228832244873,1.6050548553466797,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0203h.txt,0.0,1.4512689680660813e-8,2.5713234208524227e-8,-Inf,-Inf,0.0,Optimal,3.564072323086101e-7,7,5,2,3.21e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0203m.cbf,Min,Optimal,41573.262744105115,41573.26242353327,1.3113000392913818,1.3129630088806152,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0203m.txt,0.0,0.0,1.9585770694163784e-7,-Inf,-Inf,0.0,Optimal,7.665670731358836e-14,4,2,2,8.31e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0204h.cbf,Min,Optimal,6545.000000014347,6545.0,6.467618942260742,6.47121787071228,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0204h.txt,0.0,2.3123476466935244e-9,0.0,-Inf,-Inf,0.0,Optimal,2.6501383238980084e-11,3,1,2,1.61e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0204m.cbf,Min,Optimal,6545.000000160825,6545.0,0.8890140056610107,0.8913681507110596,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0204m.txt,0.0,1.539035565656377e-11,0.0,-Inf,-Inf,0.0,Optimal,1.2506420631396179e-15,2,1,1,4.99e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0205h.cbf,Min,Optimal,8092.50003094028,8092.5,99.8834478855133,99.8874499797821,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0205h.txt,0.0,5.533340186048008e-8,0.0,-Inf,-Inf,0.0,Optimal,3.7032305517631942e-9,4,3,0,3.82e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0205m.cbf,Min,Optimal,8092.50000131156,8092.5,13.383181095123291,13.386330127716064,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0205m.txt,0.0,0.0,0.0,-Inf,-Inf,0.0,Optimal,1.3486483047290484e-15,4,4,0,1.42e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0303h.cbf,Min,Optimal,26669.068164532495,26669.10933694664,2.9016659259796143,2.904147148132324,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0303h.txt,0.0,6.781701540603535e-5,6.957816367503256e-8,-Inf,-Inf,0.0,Optimal,1.202174604634368e-6,6,2,4,3.32e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0303m.cbf,Min,Optimal,26669.111510095998,26669.10955808397,1.7676448822021484,1.770002841949463,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0303m.txt,0.0,0.0,6.604161395529218e-7,-Inf,-Inf,0.0,Optimal,4.2560450015641495e-14,4,2,2,1.06e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0304h.cbf,Min,Optimal,40262.38452530695,40262.38750451092,24.08819603919983,24.0918288230896,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0304h.txt,0.0,6.857698053863714e-8,1.949592842720449e-8,-Inf,-Inf,0.0,Optimal,2.9722772950431933e-7,9,2,6,7.89e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0304m.cbf,Min,Optimal,40262.38777389767,40262.38752935702,18.42790985107422,18.431076049804688,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0304m.txt,0.0,0.0,6.366559901493929e-8,-Inf,-Inf,0.0,Optimal,7.228540595491789e-16,7,2,5,2.57e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0305h.cbf,Min,Optimal,8092.500000000015,8092.5,80.64979720115662,80.65577101707458,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0305h.txt,0.0,1.5631940186722204e-13,0.0,-Inf,-Inf,0.0,Optimal,3.956821739357579e-12,2,2,0,2.06e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,clay0305m.cbf,Min,Optimal,8092.500093037197,8092.500000000002,14.945580959320068,14.949733018875122,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.clay0305m.txt,0.0,2.8590960710062063e-9,0.0,-Inf,-Inf,0.0,Optimal,7.867115021748471e-16,4,4,0,1.84e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein4_A.cbf,Min,Optimal,0.8013655009982504,0.8013654946076039,0.08375215530395508,0.08421111106872559,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein4_A.txt,0.0,1.3967960121874512e-9,0.0,-Inf,-Inf,0.0,Optimal,7.287186970719576e-13,3,3,0,2.73e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein4_B.cbf,Min,Optimal,1.188086061094867,1.188086031775248,0.11383891105651855,0.1143639087677002,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein4_B.txt,0.0,7.168214272157414e-9,0.0,-Inf,-Inf,0.0,Optimal,2.223443668653124e-12,2,2,0,1.82e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein4_C.cbf,Min,Optimal,1.0726937024825784,1.0726936867016619,0.07654380798339844,0.07703399658203125,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein4_C.txt,0.0,8.082377989104828e-9,0.0,-Inf,-Inf,0.0,Optimal,9.273388613854401e-14,3,3,0,2.90e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein4_nr22.cbf,Min,Optimal,0.5032861902736372,0.5032861756980923,0.0675058364868164,0.06801295280456543,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein4_nr22.txt,0.0,2.028193613057283e-9,0.0,-Inf,-Inf,0.0,Optimal,9.174354284115646e-13,3,3,0,3.17e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein5_A.cbf,Min,Optimal,1.0453724974055554,1.0453724866507335,2.1252529621124268,2.125916004180908,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein5_A.txt,0.0,1.3664284148617867e-9,0.0,-Inf,-Inf,0.0,Optimal,2.0025019515538975e-8,5,5,0,1.02e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein5_B.cbf,Min,Optimal,1.1931599082298434,1.1931599027112352,1.1487791538238525,1.1494109630584717,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein5_B.txt,0.0,1.30874422410443e-9,0.0,-Inf,-Inf,0.0,Optimal,1.2296439880276966e-8,5,5,0,8.61e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein5_C.cbf,Min,Optimal,1.4990779517046762,1.4990779339285574,2.5773730278015137,2.5781171321868896,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein5_C.txt,0.0,5.18826981377174e-9,0.0,-Inf,-Inf,0.0,Optimal,1.7901958478720132e-8,9,9,0,1.58e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein5_nr1.cbf,Min,Optimal,1.664399329454357,1.664399321135586,1.1863770484924316,1.1870219707489014,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein5_nr1.txt,0.0,2.3856638886599058e-9,0.0,-Inf,-Inf,0.0,Optimal,9.064793180612513e-9,5,5,0,8.25e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,estein5_nr21.cbf,Min,Optimal,1.8181793089657643,1.8181793063426281,16.85254192352295,16.85337996482849,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.estein5_nr21.txt,0.0,1.3386621811051214e-9,0.0,-Inf,-Inf,0.0,Optimal,6.7810679028694074e-9,19,19,0,3.27e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,pp-n1000-d10000.cbf,Min,UserLimit,797654.6625275557,18588.54339411129,3600.28417301178,3600.3295879364014,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.pp-n1000-d10000.txt,0.0,0.0,-Inf,5.309884762993988e-7,-Inf,1.4210854715202004e-14,Optimal,8.870789705517512e-7,3,3,0,8.11e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,pp-n1000-d10.cbf,Min,UserLimit,7647.2451044316185,7331.479095605039,3600.216639995575,3600.2620689868927,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.pp-n1000-d10.txt,1.1893102540232055e-16,0.0,-Inf,3.378291202338346e-8,-Inf,0.0,Optimal,7.730339552745352e-9,2,2,0,5.34e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,pp-n100-d10000.cbf,Min,UserLimit,40418.24494830715,3458.1206449119445,3601.264459133148,3601.29750084877,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.pp-n100-d10000.txt,0.0,0.0,-Inf,0.0,-Inf,0.0,Optimal,3.827527418381899e-6,4,4,0,1.26e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,pp-n100-d10.cbf,Min,UserLimit,777.3808801758655,777.241068597325,3600.063563108444,3600.0971579551697,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.pp-n100-d10.txt,1.4624341892213358e-16,0.0,-Inf,1.4923802638122652e-8,-Inf,0.0,Optimal,3.79256208467648e-7,6,6,0,1.87e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,pp-n10-d10000.cbf,Min,Optimal,1481.4561763437337,1481.4561763437337,0.14067697525024414,0.17200493812561035,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.pp-n10-d10000.txt,0.0,0.0,-Inf,4.380634919698423e-6,-Inf,0.0,Optimal,0.0001568282496885615,11,11,0,7.98e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,pp-n10-d10.cbf,Min,Optimal,72.4812214183971,72.4812214183971,0.08103585243225098,0.1120150089263916,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.pp-n10-d10.txt,0.0,0.0,-Inf,3.3356156547981186e-6,-Inf,3.552713678800501e-15,Optimal,7.604355588583041e-7,4,4,0,2.88e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_100_0.cbf,Min,Optimal,-0.09746045278795316,-0.09746064877219043,855.5671880245209,855.5678811073303,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_100_0.txt,0.0,6.200764346431242e-9,0.0,-Inf,-Inf,0.0,Optimal,2.1772859101574604e-12,6,6,0,3.44e-01
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_100_1.cbf,Min,Optimal,-0.07208984126963636,-0.07209049287735224,239.18435096740723,239.1849970817566,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_100_1.txt,0.0,4.5303061996238014e-10,2.5089932909061474e-10,-Inf,-Inf,0.0,Optimal,4.1221433306689425e-12,7,7,0,4.76e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_200_0.cbf,Min,UserLimit,-0.14108946105213746,-0.14109359686021594,3600.0396909713745,3600.0412340164185,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_200_0.txt,0.0,4.789699852014717e-9,5.288165183525706e-10,-Inf,-Inf,0.0,Optimal,4.870030434374757e-8,7,7,0,1.08e-01
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_200_1.cbf,Min,UserLimit,-0.14274132097917994,-0.1428677256679911,3600.033019065857,3600.034553050995,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_200_1.txt,0.0,2.305929336365864e-9,3.9039102506244205e-10,-Inf,-Inf,0.0,Optimal,2.407418524288783e-13,7,7,0,1.03e-01
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_20_0.cbf,Min,Optimal,-0.0797848657821509,-0.07978483958665547,0.0224459171295166,0.022809982299804688,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_20_0.txt,0.0,1.5947765774626532e-8,1.2033647939224679e-8,-Inf,-Inf,0.0,Optimal,2.3484857488461424e-14,2,2,0,3.25e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_30_0.cbf,Min,Optimal,-0.04545146218621863,-0.045451378345075906,0.1477210521697998,0.1481339931488037,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_30_0.txt,0.0,1.0917451387371102e-8,1.780078873886426e-8,-Inf,-Inf,0.0,Optimal,3.484807035036952e-7,2,2,0,4.56e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_40_0.cbf,Min,Optimal,-0.0760100076277614,-0.0760100073191527,0.41913294792175293,0.41954493522644043,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_40_0.txt,0.0,1.843466372608571e-9,1.3417990329944729e-9,-Inf,-Inf,0.0,Optimal,9.915313188587917e-13,3,3,0,7.46e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_50_0.cbf,Min,Optimal,-0.08608843703881656,-0.08608832950957139,0.04119300842285156,0.04163813591003418,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_50_0.txt,0.0,1.491970133549181e-8,9.647459359163335e-9,-Inf,-Inf,0.0,Optimal,1.5154922635808278e-14,1,1,0,3.35e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,robust_50_1.cbf,Min,Optimal,-0.08569476460457995,-0.08569476408968629,1.1781141757965088,1.1786370277404785,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.robust_50_1.txt,0.0,9.952751955921713e-10,7.656393852251142e-10,-Inf,-Inf,0.0,Optimal,8.929037097499552e-13,3,3,0,1.04e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,shortfall_100_0.cbf,Min,UserLimit,-1.1141122484757884,-1.1143492100331092,3600.021733045578,3600.02241396904,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.shortfall_100_0.txt,0.0,1.9146279006676536e-9,0.0,-Inf,-Inf,0.0,Optimal,2.4514344570387413e-14,9,9,0,9.46e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,shortfall_100_1.cbf,Min,Optimal,-1.1063496898693983,-1.106350452631036,812.2265410423279,812.2272140979767,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.shortfall_100_1.txt,0.0,5.329761976202718e-8,0.0,-Inf,-Inf,0.0,Optimal,1.0597066386930084e-13,11,7,4,7.37e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,shortfall_200_0.cbf,Min,UserLimit,Inf,-1.1396883489414271,3600.092071056366,3600.093067884445,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.shortfall_200_0.txt, , , , , , , , ,2,0,2,2.64e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,shortfall_200_1.cbf,Min,UserLimit,-1.133853302895184,-1.1400973345691758,3600.0296261310577,3600.0362689495087,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.shortfall_200_1.txt,0.0,1.3725159564437206e-8,0.0,-Inf,-Inf,0.0,Optimal,1.1428848334100673e-12,5,3,2,6.82e-02
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,shortfall_20_0.cbf,Min,Optimal,-1.090489461543937,-1.0904893470875856,0.022128820419311523,0.02251410484313965,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.shortfall_20_0.txt,0.0,1.1102230246251565e-16,0.0,-Inf,-Inf,0.0,Optimal,4.0724215862012326e-16,2,2,0,3.68e-03
PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve,shortfall_30_0.cbf,Min,Optimal,-1.0807212321419928,-1.0807212321419928,0.23838496208190918,0.23879790306091309,PAJ_CPLEX_MOSEK_dualonlynoscalenopresolve.shortfall_30_0.txt,0.0,1.1102230246251565e-16,5.3316917981161005e-6,-Inf,-Inf,0.0,Optimal,1.875958464376753e-10,2,2,0,3.96e-03
