solver,instance,status,objval_reported,objbound,solvertime,totaltime,filename,objval_solution,max_linear_violation,max_soc_violation,max_socrot_violation
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-25-8.cbf,Suboptimal,500767.1903578202,500267.52418395196,60.01314997673035,60.01346397399902,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-25-8.txt,500767.19035782013,7.440485127233812e-10,0.0,1.2981862251848497e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-30-4.cbf,Optimal,264127.5916014777,264127.4513900928,6.2930848598480225,6.293374061584473,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-30-4.txt,264127.5916014777,8.881784197001252e-16,0.0,2.5087795341161012e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,sssd-weak-30-8.cbf,Suboptimal,528766.263238118,528580.4574486907,60.0129120349884,60.01323485374451,PAJ_MSD_CPLEX_0GAP_MOSEK.sssd-weak-30-8.txt,528766.263238118,1.0858820099173478e-8,0.0,1.4987997065674108e-8
PAJ_MSD_CPLEX_0GAP_MOSEK,stolpe07-8.1flowc.cbf,Optimal,6.949599094784989,6.949596268248474,6.046856880187988,6.047471046447754,PAJ_MSD_CPLEX_0GAP_MOSEK.stolpe07-8.1flowc.txt,6.949599094784989,8.013779861926196e-9,0.0,1.0581169274104241e-10
PAJ_MSD_CPLEX_0GAP_MOSEK,stolpe07-8.2flowc.cbf,Suboptimal,15.819180122617507,15.795829752233024,60.01492500305176,60.01576614379883,PAJ_MSD_CPLEX_0GAP_MOSEK.stolpe07-8.2flowc.txt,15.819180122617507,6.598172402930531e-9,0.0,2.0569300263863498e-18
PAJ_MSD_CPLEX_0GAP_MOSEK,stolpe07-8.3flowc.cbf,Suboptimal,50.67868054552815,43.556556750307195,60.01349711418152,60.01434016227722,PAJ_MSD_CPLEX_0GAP_MOSEK.stolpe07-8.3flowc.txt,50.67868054552815,2.146705643035862e-9,0.0,1.2462448446875377e-17
PAJ_MSD_CPLEX_0GAP_MOSEK,tls2.cbf,Optimal,5.3,5.300000000000001,0.023624181747436523,0.02410101890563965,PAJ_MSD_CPLEX_0GAP_MOSEK.tls2.txt,5.3,0.0,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,tls4.cbf,Optimal,8.3,8.299999999999999,8.385013103485107,8.386266946792603,PAJ_MSD_CPLEX_0GAP_MOSEK.tls4.txt,8.3,0.0,9.825047442291179e-8,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,tls5.cbf,Suboptimal,10.9,5.584642084223431,60.01360297203064,60.01538896560669,PAJ_MSD_CPLEX_0GAP_MOSEK.tls5.txt,10.9,0.0,1.0317613430288475e-7,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-10-100.cbf,Optimal,540.2877138217715,540.2862781621479,39.160764932632446,39.16474199295044,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-10-100.txt,540.2877138217715,1.5167798794735177e-8,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-10-150.cbf,Suboptimal,709.6477762048867,670.4640970704797,60.0596981048584,60.06529712677002,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-10-150.txt,709.6477762048867,2.6360185145790638e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-20-100.cbf,Suboptimal,399.53753950772796,341.14309059423783,60.041342973709106,60.04930400848389,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-20-100.txt,399.53753950772796,3.61685548178059e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-20-150.cbf,Suboptimal,797.4350095059353,451.10861656260386,60.098350048065186,60.11600399017334,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-20-150.txt,797.4350095059353,2.5482243870555976e-8,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-30-100.cbf,Suboptimal,355.90658495337493,273.2830879630201,60.03706479072571,60.054545879364014,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-30-100.txt,355.90658495337493,5.895349319828824e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-30-150.cbf,Suboptimal,739.2933104711635,299.91178685025807,60.0793559551239,60.100430965423584,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-30-150.txt,739.2933104711635,3.048530228255686e-8,0.0,2.127267889617812e-9
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-30-200.cbf,Suboptimal,1618.8975604012253,208.26223756744002,60.069931983947754,60.10201382637024,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-30-200.txt,1618.897560401226,2.3928689030228156e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-nopsc-30-300.cbf,NoKnownFeasible,Inf,1.4657786095995107e-10,60.1104850769043,60.151394844055176,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-nopsc-30-300.txt,NaN,0.0,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-10-100.cbf,Optimal,540.2875483878195,540.2868404175883,3.4428091049194336,3.447484016418457,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-10-100.txt,540.2875483878194,7.249508771067781e-10,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-10-150.cbf,Optimal,709.6482792329887,709.6452541599057,7.660841941833496,7.667729139328003,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-10-150.txt,709.6482792329886,8.169348197917259e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-20-100.cbf,Optimal,399.5373159263286,399.535627607521,17.3901309967041,17.396955966949463,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-20-100.txt,399.5373159263287,1.5404524322804036e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-20-150.cbf,Optimal,568.716778784194,568.7140993227076,28.574126958847046,28.59413504600525,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-20-150.txt,568.716778784194,2.859019687662112e-10,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-30-100.cbf,Optimal,355.2409185053794,355.23766093230637,38.09199500083923,38.11110591888428,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-30-100.txt,355.24091850537945,2.591692749298602e-9,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-30-150.cbf,Optimal,468.156164015835,468.15612648375793,21.370521068572998,21.394425868988037,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-30-150.txt, , , , 
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-30-200.cbf,Suboptimal,554.9149374901133,554.7822447957523,60.113900899887085,60.147202014923096,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-30-200.txt,554.9149374901132,6.011827702323558e-10,0.0,0.0
PAJ_MSD_CPLEX_0GAP_MOSEK,uflquad-psc-30-300.cbf,NoKnownFeasible,Inf,0.0,60.149405002593994,60.189453125,PAJ_MSD_CPLEX_0GAP_MOSEK.uflquad-psc-30-300.txt,NaN,0.0,0.0,0.0
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,100_0_5_w.cbf,Suboptimal,1.7253242031129643e7,1.7241732671754222e7,60.066946029663086,60.07632398605347,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.100_0_5_w.txt,1.7253242031129636e7,7.522161649831105e-5,0.0,3.7431652288866246e-7
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,10_0_5_w.cbf,Optimal,1.956871266780846e6,1.9568712667808463e6,2.342259168624878,2.34342098236084,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.10_0_5_w.txt,1.956871266780846e6,1.1447650649643037e-7,0.0,6.142929054320234e-9
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,150_0_5_w.cbf,Suboptimal,2.4074160764420513e7,2.4057840840259273e7,60.23487591743469,60.25155782699585,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.150_0_5_w.txt,2.407416076442053e7,1.5040295693324879e-5,0.0,5.300531447094414e-8
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,200_0_5_w.cbf,Suboptimal,3.4275986781707086e7,3.4203872891256034e7,60.114423990249634,60.13507390022278,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.200_0_5_w.txt,3.427598678170712e7,9.753093763720244e-7,0.0,4.980069134852272e-9
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,20_0_5_w.cbf,Optimal,3.776676118368071e6,3.7766761183680706e6,28.197099924087524,28.199136972427368,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.20_0_5_w.txt,3.7766761183680706e6,3.9386441130773164e-7,0.0,8.902061310323006e-9
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,50_0_5_w.cbf,Suboptimal,9.966523954178369e6,9.956621607336093e6,60.0531690120697,60.06370806694031,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.50_0_5_w.txt,9.966523954178367e6,2.2237054508877918e-7,0.0,1.8858391515053086e-9
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,75_0_5_w.cbf,Suboptimal,1.225968236309005e7,1.2246738492155561e7,60.039344787597656,60.0462851524353,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.75_0_5_w.txt,1.225968236309005e7,5.4311940402840264e-5,0.0,3.8246697275923225e-7
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.1flowc.cbf,Optimal,1.8563406198747103,1.8563401967318014,0.11712288856506348,0.11738014221191406,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.1flowc.txt,1.8563406198747103,5.3827015067398065e-9,0.0,2.887415253180239e-17
PAJ_MSD_CPLEX_tols_0GAP_MOSEK,achtziger_stolpe06-6.2flowc.cbf,NoKnownFeasible,Inf,44.36604122438949,60.00861692428589,60.011610984802246,PAJ_MSD_CPLEX_tols_0GAP_MOSEK.achtziger_stolpe06-6.2flowc.txt,NaN,0.0,0.0,0.0
