----------------------------------------------------------------------------
	SCS v1.2.6 - Splitting Conic Solver
	(c) Brendan O'Donoghue, Stanford University, 2012-2016
----------------------------------------------------------------------------
Lin-sys: sparse-direct, nnz in A = 138000
eps = 1.00e-04, alpha = 1.80, max_iters = 50000, normalize = 1, scale = 5.00
Variables n = 3680, constraints m = 7705
Cones:	primal zero / dual free vars: 1520
	linear vars: 3053
	soc vars: 1212, soc blks: 12
	exp vars: 1920, dual exp vars: 0
Setup time: 2.54e-02s
----------------------------------------------------------------------------
 Iter | pri res | dua res | rel gap | pri obj | dua obj | kap/tau | time (s)
----------------------------------------------------------------------------
     0|      inf       inf      -nan      -inf      -inf       inf  1.07e-02 
  9100| 1.89e-04  3.41e-06  3.61e-03 -2.82e-01 -2.76e-01  0.00e+00  3.03e+02 
  9200| 1.88e-04  3.38e-06  3.58e-03 -2.82e-01 -2.76e-01  0.00e+00  3.06e+02 
  9300| 1.86e-04  3.36e-06  3.55e-03 -2.82e-01 -2.76e-01  0.00e+00  3.10e+02 
  9400| 1.84e-04  3.33e-06  3.53e-03 -2.82e-01 -2.76e-01  0.00e+00  3.13e+02 
  9500| 1.83e-04  3.30e-06  3.50e-03 -2.82e-01 -2.76e-01  0.00e+00  3.16e+02 
  9600| 1.81e-04  3.28e-06  3.48e-03 -2.81e-01 -2.76e-01  0.00e+00  3.20e+02 
  9700| 1.80e-04  3.25e-06  3.46e-03 -2.81e-01 -2.76e-01  0.00e+00  3.23e+02 
  9800| 1.78e-04  3.23e-06  3.43e-03 -2.81e-01 -2.76e-01  0.00e+00  3.27e+02 
  9900| 1.77e-04  3.20e-06  3.41e-03 -2.81e-01 -2.76e-01  0.00e+00  3.30e+02 
 10000| 1.76e-04  3.18e-06  3.38e-03 -2.81e-01 -2.76e-01  0.00e+00  3.33e+02 
 10100| 1.74e-04  3.15e-06  3.36e-03 -2.81e-01 -2.76e-01  0.00e+00  3.37e+02 
 10200| 1.73e-04  3.13e-06  3.34e-03 -2.81e-01 -2.76e-01  0.00e+00  3.40e+02 
 10300| 1.72e-04  3.10e-06  3.32e-03 -2.81e-01 -2.76e-01  0.00e+00  3.43e+02 
 10400| 1.70e-04  3.08e-06  3.29e-03 -2.81e-01 -2.76e-01  0.00e+00  3.47e+02 
 10500| 1.69e-04  3.06e-06  3.27e-03 -2.81e-01 -2.76e-01  0.00e+00  3.50e+02 
 10600| 1.68e-04  3.03e-06  3.25e-03 -2.81e-01 -2.76e-01  0.00e+00  3.54e+02 
 10700| 1.66e-04  3.01e-06  3.23e-03 -2.81e-01 -2.76e-01  0.00e+00  3.57e+02 
 10800| 1.65e-04  2.99e-06  3.21e-03 -2.81e-01 -2.76e-01  0.00e+00  3.60e+02 
 10900| 1.64e-04  2.97e-06  3.18e-03 -2.81e-01 -2.76e-01  0.00e+00  3.64e+02 
 11000| 1.63e-04  2.95e-06  3.16e-03 -2.81e-01 -2.76e-01  0.00e+00  3.67e+02 
 11100| 1.61e-04  2.92e-06  3.14e-03 -2.81e-01 -2.76e-01  0.00e+00  3.70e+02 
 11200| 1.60e-04  2.90e-06  3.12e-03 -2.81e-01 -2.76e-01  0.00e+00  3.74e+02 
 11300| 1.59e-04  2.88e-06  3.10e-03 -2.80e-01 -2.76e-01  0.00e+00  3.77e+02 
 11400| 1.58e-04  2.86e-06  3.08e-03 -2.80e-01 -2.76e-01  0.00e+00  3.80e+02 
 11500| 1.57e-04  2.84e-06  3.06e-03 -2.80e-01 -2.76e-01  0.00e+00  3.83e+02 
 11600| 1.55e-04  2.82e-06  3.04e-03 -2.80e-01 -2.76e-01  0.00e+00  3.87e+02 
 11700| 1.54e-04  2.80e-06  3.02e-03 -2.80e-01 -2.76e-01  0.00e+00  3.90e+02 
 11800| 1.53e-04  2.78e-06  3.00e-03 -2.80e-01 -2.76e-01  0.00e+00  3.93e+02 
 11900| 1.52e-04  2.76e-06  2.98e-03 -2.80e-01 -2.76e-01  0.00e+00  3.97e+02 
 12000| 1.51e-04  2.74e-06  2.96e-03 -2.80e-01 -2.76e-01  0.00e+00  4.00e+02 
 12100| 1.50e-04  2.72e-06  2.94e-03 -2.80e-01 -2.75e-01  0.00e+00  4.03e+02 
 12200| 1.49e-04  2.70e-06  2.93e-03 -2.80e-01 -2.75e-01  0.00e+00  4.07e+02 
 12300| 1.48e-04  2.68e-06  2.91e-03 -2.80e-01 -2.75e-01  0.00e+00  4.10e+02 
 12400| 1.47e-04  2.67e-06  2.89e-03 -2.80e-01 -2.75e-01  0.00e+00  4.13e+02 
 12500| 1.46e-04  2.65e-06  2.87e-03 -2.80e-01 -2.75e-01  0.00e+00  4.17e+02 
 12600| 1.45e-04  2.63e-06  2.85e-03 -2.80e-01 -2.75e-01  0.00e+00  4.20e+02 
 12700| 1.44e-04  2.61e-06  2.84e-03 -2.80e-01 -2.75e-01  0.00e+00  4.23e+02 
 12800| 1.43e-04  2.59e-06  2.82e-03 -2.80e-01 -2.75e-01  0.00e+00  4.27e+02 
 12900| 1.42e-04  2.58e-06  2.80e-03 -2.80e-01 -2.75e-01  0.00e+00  4.30e+02 
 13000| 1.41e-04  2.56e-06  2.78e-03 -2.80e-01 -2.75e-01  0.00e+00  4.33e+02 
 13100| 1.40e-04  2.54e-06  2.77e-03 -2.80e-01 -2.75e-01  0.00e+00  4.37e+02 
 13200| 1.39e-04  2.52e-06  2.75e-03 -2.80e-01 -2.75e-01  0.00e+00  4.40e+02 
 13300| 1.38e-04  2.51e-06  2.73e-03 -2.80e-01 -2.75e-01  0.00e+00  4.43e+02 
 13400| 1.37e-04  2.49e-06  2.71e-03 -2.80e-01 -2.75e-01  0.00e+00  4.47e+02 
 13500| 1.36e-04  2.47e-06  2.70e-03 -2.79e-01 -2.75e-01  0.00e+00  4.50e+02 
 13600| 1.35e-04  2.46e-06  2.68e-03 -2.79e-01 -2.75e-01  0.00e+00  4.53e+02 
 13700| 1.34e-04  2.44e-06  2.67e-03 -2.79e-01 -2.75e-01  0.00e+00  4.56e+02 
 13800| 1.33e-04  2.42e-06  2.65e-03 -2.79e-01 -2.75e-01  0.00e+00  4.60e+02 
 13900| 1.32e-04  2.41e-06  2.63e-03 -2.79e-01 -2.75e-01  0.00e+00  4.63e+02 
 14000| 1.32e-04  2.40e-06  2.62e-03 -2.79e-01 -2.75e-01  0.00e+00  4.66e+02 
 14100| 1.30e-04  2.38e-06  2.60e-03 -2.79e-01 -2.75e-01  0.00e+00  4.70e+02 
 14200| 1.29e-04  2.37e-06  2.59e-03 -2.79e-01 -2.75e-01  0.00e+00  4.73e+02 
 14300| 1.28e-04  2.35e-06  2.58e-03 -2.79e-01 -2.75e-01  0.00e+00  4.76e+02 
 14400| 1.27e-04  2.34e-06  2.56e-03 -2.79e-01 -2.75e-01  0.00e+00  4.80e+02 
 14500| 1.26e-04  2.32e-06  2.54e-03 -2.79e-01 -2.75e-01  0.00e+00  4.83e+02 
 14600| 1.26e-04  2.31e-06  2.53e-03 -2.79e-01 -2.75e-01  0.00e+00  4.86e+02 
 14700| 1.25e-04  2.29e-06  2.51e-03 
signal (15): Terminated
while loading /home/coey/PajaritoSupplement/scripts/run.jl, in expression starting on line 237
expNewtonOneD at /home/coey/.julia/v0.6/SCS/deps/src/scs-1.2.6/src/cones.c:233
expSolveForXWithRho at /home/coey/.julia/v0.6/SCS/deps/src/scs-1.2.6/src/cones.c:250
expCalcGrad at /home/coey/.julia/v0.6/SCS/deps/src/scs-1.2.6/src/cones.c:256
projExpCone at /home/coey/.julia/v0.6/SCS/deps/src/scs-1.2.6/src/cones.c:304
projDualCone at /home/coey/.julia/v0.6/SCS/deps/src/scs-1.2.6/src/cones.c:707
projectCones at /home/coey/.julia/v0.6/SCS/deps/src/scs-1.2.6/src/scs.c:326 [inlined]
scs_solve at /home/coey/.julia/v0.6/SCS/deps/src/scs-1.2.6/src/scs.c:830
SCS_solve at /home/coey/.julia/v0.6/SCS/src/low_level_wrapper.jl:26
SCS_solve at /home/coey/.julia/v0.6/SCS/src/low_level_wrapper.jl:45
#SCS_solve#8 at /home/coey/.julia/v0.6/SCS/src/high_level_wrapper.jl:140
unknown function (ip: 0x7fbb577e4cec)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
jl_apply at /home/centos/buildbot/slave/package_tarball64/build/src/julia.h:1424 [inlined]
jl_invoke at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:51
#SCS_solve at ./<missing>:0
unknown function (ip: 0x7fbb577e47ed)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
jl_apply at /home/centos/buildbot/slave/package_tarball64/build/src/julia.h:1424 [inlined]
jl_invoke at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:51
#SCS_solve#9 at /home/coey/.julia/v0.6/SCS/src/high_level_wrapper.jl:154
unknown function (ip: 0x7fbb577e43ec)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
jl_apply at /home/centos/buildbot/slave/package_tarball64/build/src/julia.h:1424 [inlined]
jl_invoke at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:51
#SCS_solve at ./<missing>:0
unknown function (ip: 0x7fbb577e401d)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
jl_apply at /home/centos/buildbot/slave/package_tarball64/build/src/julia.h:1424 [inlined]
jl_invoke at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:51
optimize! at /home/coey/.julia/v0.6/SCS/src/SCSSolverInterface.jl:92
solveprint at /home/coey/PajaritoSupplement/scripts/run.jl:35
unknown function (ip: 0x7fbb577cb336)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
jl_apply_generic at /home/centos/buildbot/slave/package_tarball64/build/src/gf.c:1933
do_call at /home/centos/buildbot/slave/package_tarball64/build/src/interpreter.c:75
eval at /home/centos/buildbot/slave/package_tarball64/build/src/interpreter.c:242
eval_body at /home/centos/buildbot/slave/package_tarball64/build/src/interpreter.c:543
eval_body at /home/centos/buildbot/slave/package_tarball64/build/src/interpreter.c:589
jl_interpret_toplevel_thunk at /home/centos/buildbot/slave/package_tarball64/build/src/interpreter.c:692
jl_toplevel_eval_flex at /home/centos/buildbot/slave/package_tarball64/build/src/toplevel.c:592
jl_parse_eval_all at /home/centos/buildbot/slave/package_tarball64/build/src/ast.c:873
jl_load at /home/centos/buildbot/slave/package_tarball64/build/src/toplevel.c:616
include_from_node1 at ./loading.jl:569
unknown function (ip: 0x7fbb73e15b1b)
jl_call_fptr_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:339 [inlined]
jl_call_method_internal at /home/centos/buildbot/slave/package_tarball64/build/src/julia_internal.h:358 [inlined]
